"Time","niHR","RR"
308.404,180.722891566269,331.999999999994
308.752,172.413793103442,348.000000000013
309.132,157.894736842107,379.999999999995
309.464,180.722891566269,331.999999999994
309.848,156.249999999994,384.000000000015
310.232,156.249999999994,384.000000000015
310.628,151.515151515168,395.999999999958
310.972,174.418604651166,343.999999999994
311.328,168.539325842699,355.999999999995
311.7,161.290322580639,372.000000000014
312.048,172.413793103442,348.000000000013
312.392,174.418604651166,343.999999999994
312.76,163.043478260872,367.999999999995
313.108,172.413793103442,348.000000000013
313.488,157.894736842107,379.999999999995
313.832,174.418604651166,343.999999999994
314.176,174.418604651166,343.999999999994
314.556,157.894736842107,379.999999999995
314.896,176.470588235278,340.000000000032
315.252,168.539325842699,355.999999999995
315.644,153.061224489798,391.999999999996
315.992,172.413793103442,348.000000000013
316.376,156.250000000017,383.999999999958
316.728,170.45454545453,352.000000000032
317.092,164.835164835176,363.999999999976
317.46,163.043478260872,367.999999999995
317.828,163.043478260872,367.999999999995
318.192,164.83516483515,364.000000000033
318.576,156.249999999994,384.000000000015
318.988,145.631067961173,411.999999999978
319.352,164.835164835176,363.999999999976
319.7,172.413793103442,348.000000000013
320.072,161.290322580639,372.000000000014
320.448,159.574468085116,375.999999999976
320.808,166.66666666666,360.000000000014
321.152,174.418604651166,343.999999999994
321.544,153.061224489798,391.999999999996
321.912,163.043478260872,367.999999999995
322.336,141.509433962252,424.000000000035
322.728,153.061224489798,391.999999999996
323.092,164.835164835176,363.999999999976
323.476,156.249999999994,384.000000000015
323.86,156.249999999994,384.000000000015
324.212,170.454545454557,351.999999999975
324.592,157.894736842107,379.999999999995
324.988,151.515151515146,396.000000000015
325.34,170.454545454557,351.999999999975
325.744,148.514851485129,404.000000000053
326.096,170.454545454557,351.999999999975
326.464,163.043478260872,367.999999999995
326.852,154.639175257741,387.999999999977
327.212,166.66666666666,360.000000000014
327.56,172.413793103442,348.000000000013
327.96,150.000000000009,399.999999999977
328.292,180.722891566269,331.999999999994
328.664,161.290322580639,372.000000000014
329.056,153.061224489798,391.999999999996
329.4,174.418604651166,343.999999999994
329.76,166.66666666666,360.000000000014
330.148,154.639175257719,388.000000000034
330.5,170.454545454557,351.999999999975
330.884,156.249999999994,384.000000000015
331.232,172.413793103442,348.000000000013
331.58,172.41379310347,347.999999999956
331.972,153.061224489798,391.999999999996
332.332,166.66666666666,360.000000000014
332.696,164.83516483515,364.000000000033
333.088,153.061224489798,391.999999999996
333.44,170.454545454557,351.999999999975
333.852,145.631067961173,411.999999999978
334.268,144.23076923077,415.999999999997
334.612,174.418604651137,344.000000000051
334.988,159.574468085116,375.999999999976
335.38,153.061224489798,391.999999999996
335.752,161.290322580639,372.000000000014
336.108,168.539325842699,355.999999999995
336.476,163.043478260872,367.999999999995
336.88,148.51485148515,403.999999999996
337.24,166.66666666666,360.000000000014
337.6,166.66666666666,360.000000000014
337.98,157.894736842107,379.999999999995
338.416,137.614678899089,435.999999999979
338.768,170.454545454557,351.999999999975
339.152,156.249999999994,384.000000000015
339.52,163.043478260872,367.999999999995
339.92,149.999999999987,400.000000000034
340.3,157.894736842107,379.999999999995
340.68,157.894736842107,379.999999999995
341.088,147.058823529406,408.000000000015
341.452,164.835164835176,363.999999999976
341.852,150.000000000009,399.999999999977
342.228,159.574468085092,376.000000000033
342.596,163.043478260872,367.999999999995
343.008,145.631067961173,411.999999999978
343.38,161.290322580639,372.000000000014
343.756,159.574468085116,375.999999999976
344.136,157.894736842084,380.000000000052
344.516,157.894736842107,379.999999999995
344.924,147.058823529427,407.999999999959
345.312,154.639175257719,388.000000000034
345.684,161.290322580639,372.000000000014
346.124,136.363636363637,439.999999999998
346.524,150.000000000009,399.999999999977
346.884,166.66666666666,360.000000000014
347.26,159.574468085116,375.999999999976
347.648,154.639175257719,388.000000000034
348.064,144.23076923077,415.999999999997
348.456,153.061224489798,391.999999999996
348.828,161.290322580664,371.999999999957
349.22,153.061224489775,392.000000000053
349.628,147.058823529427,407.999999999959
350.02,153.061224489798,391.999999999996
350.408,154.639175257719,388.000000000034
350.768,166.666666666687,359.999999999957
351.144,159.574468085092,376.000000000033
351.54,151.515151515146,396.000000000015
351.976,137.614678899089,435.999999999979
352.308,180.722891566269,331.999999999994
352.704,151.515151515146,396.000000000015
353.108,148.51485148515,403.999999999996
353.492,156.249999999994,384.000000000015
353.864,161.290322580664,371.999999999957
354.244,157.894736842084,380.000000000052
354.636,153.061224489798,391.999999999996
355.012,159.574468085116,375.999999999976
355.372,166.66666666666,360.000000000014
355.772,150.000000000009,399.999999999977
356.112,176.470588235278,340.000000000032
356.476,164.835164835176,363.999999999976
356.852,159.574468085116,375.999999999976
357.28,140.186915887851,427.999999999997
357.664,156.249999999994,384.000000000015
358.052,154.639175257719,388.000000000034
359.176,156.249999999994,384.000000000015
359.54,164.83516483515,364.000000000033
359.864,185.185185185211,323.999999999955
360.288,141.509433962252,424.000000000035
360.964,159.574468085116,375.999999999976
361.348,156.249999999994,384.000000000015
361.704,168.539325842699,355.999999999995
362.052,172.413793103442,348.000000000013
362.416,164.835164835176,363.999999999976
362.792,159.574468085116,375.999999999976
363.14,172.413793103442,348.000000000013
363.52,157.894736842107,379.999999999995
363.892,161.290322580639,372.000000000014
364.268,159.574468085116,375.999999999976
364.636,163.043478260847,368.000000000052
364.976,176.470588235307,339.999999999975
365.336,166.66666666666,360.000000000014
365.752,144.23076923077,415.999999999997
366.42,168.539325842699,355.999999999995
366.8,157.894736842107,379.999999999995
367.148,172.413793103442,348.000000000013
367.524,159.574468085116,375.999999999976
367.904,157.894736842107,379.999999999995
368.252,172.413793103442,348.000000000013
368.6,172.413793103442,348.000000000013
368.944,174.418604651166,343.999999999994
369.308,164.835164835176,363.999999999976
369.716,147.058823529406,408.000000000015
370.068,170.454545454557,351.999999999975
370.456,154.639175257719,388.000000000034
370.808,170.454545454557,351.999999999975
371.164,168.539325842699,355.999999999995
371.568,148.51485148515,403.999999999996
372.304,140.186915887851,427.999999999997
372.972,157.894736842107,379.999999999995
373.328,168.539325842699,355.999999999995
373.672,174.418604651137,344.000000000051
374.052,157.894736842107,379.999999999995
374.408,168.539325842699,355.999999999995
374.768,166.666666666687,359.999999999957
375.156,154.639175257719,388.000000000034
375.532,159.574468085116,375.999999999976
375.88,172.413793103442,348.000000000013
376.272,153.061224489798,391.999999999996
376.636,164.83516483515,364.000000000033
376.996,166.666666666687,359.999999999957
377.372,159.574468085092,376.000000000033
377.768,151.515151515168,395.999999999958
378.16,153.061224489775,392.000000000053
378.528,163.043478260872,367.999999999995
378.916,154.639175257741,387.999999999977
379.312,151.515151515146,396.000000000015
379.68,163.043478260872,367.999999999995
380.04,166.66666666666,360.000000000014
380.416,159.574468085116,375.999999999976
380.796,157.894736842107,379.999999999995
381.18,156.249999999994,384.000000000015
381.636,131.578947368416,456.000000000017
382.08,135.135135135147,443.99999999996
382.472,153.061224489798,391.999999999996
382.864,153.061224489798,391.999999999996
383.244,157.894736842084,380.000000000052
383.624,157.894736842107,379.999999999995
384.012,154.639175257741,387.999999999977
384.404,153.061224489798,391.999999999996
384.812,147.058823529406,408.000000000015
385.224,145.631067961173,411.999999999978
385.612,154.639175257719,388.000000000034
385.992,157.894736842107,379.999999999995
386.376,156.250000000017,383.999999999958
386.768,153.061224489798,391.999999999996
387.16,153.061224489775,392.000000000053
387.568,147.058823529427,407.999999999959
387.996,140.186915887851,427.999999999997
388.368,161.290322580639,372.000000000014
388.752,156.249999999994,384.000000000015
389.136,156.249999999994,384.000000000015
389.516,157.894736842107,379.999999999995
389.908,153.061224489798,391.999999999996
390.312,148.51485148515,403.999999999996
390.68,163.043478260872,367.999999999995
391.044,164.835164835176,363.999999999976
391.448,148.51485148515,403.999999999996
391.828,157.894736842107,379.999999999995
392.18,170.45454545453,352.000000000032
392.552,161.290322580639,372.000000000014
392.944,153.061224489798,391.999999999996
393.3,168.539325842699,355.999999999995
393.716,144.23076923077,415.999999999997
394.132,144.23076923077,415.999999999997
394.48,172.413793103442,348.000000000013
394.824,174.418604651166,343.999999999994
395.248,141.509433962271,423.999999999978
395.584,178.571428571422,336.000000000013
395.944,166.66666666666,360.000000000014
396.308,164.835164835176,363.999999999976
396.692,156.249999999994,384.000000000015
397.092,150.000000000009,399.999999999977
397.792,156.250000000017,383.999999999958
398.132,176.470588235278,340.000000000032
398.496,164.835164835176,363.999999999976
398.884,154.639175257719,388.000000000034
399.228,174.418604651166,343.999999999994
399.616,154.639175257741,387.999999999977
399.984,163.043478260872,367.999999999995
400.352,163.043478260872,367.999999999995
400.728,159.574468085092,376.000000000033
401.092,164.835164835176,363.999999999976
401.44,172.413793103442,348.000000000013
401.828,154.639175257741,387.999999999977
402.176,172.413793103442,348.000000000013
402.532,168.539325842699,355.999999999995
402.924,153.061224489798,391.999999999996
403.272,172.413793103442,348.000000000013
403.688,144.23076923077,415.999999999997
404.368,164.835164835176,363.999999999976
404.74,161.290322580639,372.000000000014
405.092,170.454545454557,351.999999999975
405.444,170.45454545453,352.000000000032
405.852,147.058823529427,407.999999999959
406.26,147.058823529406,408.000000000015
406.688,140.186915887851,427.999999999997
407.048,166.66666666666,360.000000000014
407.748,154.639175257741,387.999999999977
408.16,145.631067961153,412.000000000035
408.848,156.249999999994,384.000000000015
409.2,170.454545454557,351.999999999975
409.596,151.515151515146,396.000000000015
409.944,172.413793103442,348.000000000013
410.304,166.666666666687,359.999999999957
410.692,154.639175257719,388.000000000034
411.044,170.454545454557,351.999999999975
411.424,157.894736842107,379.999999999995
411.812,154.639175257719,388.000000000034
412.164,170.454545454557,351.999999999975
412.552,154.639175257719,388.000000000034
412.9,172.41379310347,347.999999999956
413.256,168.539325842699,355.999999999995
413.652,151.515151515146,396.000000000015
413.992,176.470588235278,340.000000000032
414.344,170.454545454557,351.999999999975
414.72,159.574468085092,376.000000000033
415.096,159.574468085116,375.999999999976
415.464,163.043478260872,367.999999999995
415.86,151.515151515146,396.000000000015
416.228,163.043478260872,367.999999999995
416.592,164.835164835176,363.999999999976
416.948,168.539325842699,355.999999999995
417.332,156.249999999994,384.000000000015
417.772,136.363636363637,439.999999999998
418.208,137.614678899071,436.000000000035
418.58,161.290322580664,371.999999999957
418.972,153.061224489798,391.999999999996
419.384,145.631067961153,412.000000000035
419.772,154.639175257741,387.999999999977
420.16,154.639175257719,388.000000000034
420.536,159.574468085116,375.999999999976
420.92,156.249999999994,384.000000000015
421.324,148.51485148515,403.999999999996
421.768,135.135135135147,443.99999999996
422.128,166.66666666666,360.000000000014
422.52,153.061224489798,391.999999999996
422.892,161.290322580639,372.000000000014
423.284,153.061224489798,391.999999999996
423.668,156.249999999994,384.000000000015
424.08,145.631067961173,411.999999999978
424.468,154.639175257719,388.000000000034
424.844,159.574468085116,375.999999999976
425.216,161.290322580639,372.000000000014
425.616,150.000000000009,399.999999999977
426,156.249999999994,384.000000000015
426.364,164.835164835176,363.999999999976
426.724,166.66666666666,360.000000000014
427.124,149.999999999987,400.000000000034
427.516,153.061224489798,391.999999999996
427.904,154.639175257741,387.999999999977
428.28,159.574468085116,375.999999999976
428.632,170.45454545453,352.000000000032
429.012,157.894736842107,379.999999999995
429.404,153.061224489798,391.999999999996
429.824,142.857142857137,420.000000000016
430.248,141.509433962271,423.999999999978
430.608,166.66666666666,360.000000000014
